from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Insulin_Resistance,Hypertension,C0021655,C0020538,19360315,https://pubmed.ncbi.nlm.nih.gov/19360315,"Feeding rats with a high-fructose diet induced insulin resistance, leading to hypertension or metabolic disorders."
Insulin_Resistance,Hypertension,C0021655,C0020538,19360315,https://pubmed.ncbi.nlm.nih.gov/19360315,"The present study demonstrates that fructose fed to rats induced insulin resistance and accelerated osteoporosis, while fluvastatin, but not pravastatin, significantly attenuated osteoclast differentiation and activation through a blockade of the classical mevalonate pathway and an antioxidant action, leading to prevention of osteoporosis."
Insulin_Resistance,Hypertension,C0021655,C0020538,19360315,https://pubmed.ncbi.nlm.nih.gov/19360315,"Feeding rats with a high-fructose diet induced insulin resistance, leading to hypertension or metabolic disorders."
Insulin_Resistance,Hypertension,C0021655,C0020538,19360315,https://pubmed.ncbi.nlm.nih.gov/19360315,"The present study demonstrates that fructose fed to rats induced insulin resistance and accelerated osteoporosis, while fluvastatin, but not pravastatin, significantly attenuated osteoclast differentiation and activation through a blockade of the classical mevalonate pathway and an antioxidant action, leading to prevention of osteoporosis."
Insulin_Resistance,Hypertension,C0021655,C0020538,19487712,https://pubmed.ncbi.nlm.nih.gov/19487712,Emerging evidence supports a paradigm shift in our understanding of the renin-angiotensin-aldosterone system and in aldosterone's ability to promote insulin resistance and participate in the pathogenesis of the metabolic syndrome and resistant hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,19487712,https://pubmed.ncbi.nlm.nih.gov/19487712,"Recent data suggest that excess circulating aldosterone promotes the development of both disorders by impairing insulin metabolic signaling and endothelial function, which in turn leads to insulin resistance and cardiovascular and renal structural and functional abnormalities."
Insulin_Resistance,Hypertension,C0021655,C0020538,19487712,https://pubmed.ncbi.nlm.nih.gov/19487712,Emerging evidence supports a paradigm shift in our understanding of the renin-angiotensin-aldosterone system and in aldosterone's ability to promote insulin resistance and participate in the pathogenesis of the metabolic syndrome and resistant hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,19487712,https://pubmed.ncbi.nlm.nih.gov/19487712,"Recent data suggest that excess circulating aldosterone promotes the development of both disorders by impairing insulin metabolic signaling and endothelial function, which in turn leads to insulin resistance and cardiovascular and renal structural and functional abnormalities."
Insulin_Resistance,Hypertension,C0021655,C0020538,19487712,https://pubmed.ncbi.nlm.nih.gov/19487712,Emerging evidence supports a paradigm shift in our understanding of the renin-angiotensin-aldosterone system and in aldosterone's ability to promote insulin resistance and participate in the pathogenesis of the metabolic syndrome and resistant hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,19487712,https://pubmed.ncbi.nlm.nih.gov/19487712,"Recent data suggest that excess circulating aldosterone promotes the development of both disorders by impairing insulin metabolic signaling and endothelial function, which in turn leads to insulin resistance and cardiovascular and renal structural and functional abnormalities."
Insulin_Resistance,Hypertension,C0021655,C0020538,19603071,https://pubmed.ncbi.nlm.nih.gov/19603071,The objective of this study was to determine whether hypertension specifically affects the plasma lipidome independently and differently from the effects induced by obesity and insulin resistance.
Insulin_Resistance,Hypertension,C0021655,C0020538,19603071,https://pubmed.ncbi.nlm.nih.gov/19603071,CONCLUSIONS/SIGNIFICANCE: Top-down shotgun lipidomics demonstrated that hypertension is accompanied by specific reduction of the content of ether lipids and free cholesterol that occurred independently of lipidomic alterations induced by obesity and insulin resistance.
Insulin_Resistance,Hypertension,C0021655,C0020538,19603071,https://pubmed.ncbi.nlm.nih.gov/19603071,The objective of this study was to determine whether hypertension specifically affects the plasma lipidome independently and differently from the effects induced by obesity and insulin resistance.
Insulin_Resistance,Hypertension,C0021655,C0020538,19603071,https://pubmed.ncbi.nlm.nih.gov/19603071,CONCLUSIONS/SIGNIFICANCE: Top-down shotgun lipidomics demonstrated that hypertension is accompanied by specific reduction of the content of ether lipids and free cholesterol that occurred independently of lipidomic alterations induced by obesity and insulin resistance.
Insulin_Resistance,Hypertension,C0021655,C0020538,19603071,https://pubmed.ncbi.nlm.nih.gov/19603071,The objective of this study was to determine whether hypertension specifically affects the plasma lipidome independently and differently from the effects induced by obesity and insulin resistance.
Insulin_Resistance,Hypertension,C0021655,C0020538,19603071,https://pubmed.ncbi.nlm.nih.gov/19603071,CONCLUSIONS/SIGNIFICANCE: Top-down shotgun lipidomics demonstrated that hypertension is accompanied by specific reduction of the content of ether lipids and free cholesterol that occurred independently of lipidomic alterations induced by obesity and insulin resistance.
Insulin_Resistance,Hypertension,C0021655,C0020538,19633817,https://pubmed.ncbi.nlm.nih.gov/19633817,Renal protein expression for the cytochrome P (CYP) 450 arachidonic acid metabolizing enzymes has been shown to be altered in other models of diet-induced hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,19633817,https://pubmed.ncbi.nlm.nih.gov/19633817,These data suggest that the kidneys could be actively participating in the pathogenesis of insulin resistance-induced hypertension through the arachidonic acid CYP 450-RhoA/Rho kinase pathway(s).
Insulin_Resistance,Hypertension,C0021655,C0020538,19633817,https://pubmed.ncbi.nlm.nih.gov/19633817,Renal protein expression for the cytochrome P (CYP) 450 arachidonic acid metabolizing enzymes has been shown to be altered in other models of diet-induced hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,19633817,https://pubmed.ncbi.nlm.nih.gov/19633817,These data suggest that the kidneys could be actively participating in the pathogenesis of insulin resistance-induced hypertension through the arachidonic acid CYP 450-RhoA/Rho kinase pathway(s).
Insulin_Resistance,Hypertension,C0021655,C0020538,19633817,https://pubmed.ncbi.nlm.nih.gov/19633817,Renal protein expression for the cytochrome P (CYP) 450 arachidonic acid metabolizing enzymes has been shown to be altered in other models of diet-induced hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,19633817,https://pubmed.ncbi.nlm.nih.gov/19633817,These data suggest that the kidneys could be actively participating in the pathogenesis of insulin resistance-induced hypertension through the arachidonic acid CYP 450-RhoA/Rho kinase pathway(s).
Insulin_Resistance,Hypertension,C0021655,C0020538,19801534,https://pubmed.ncbi.nlm.nih.gov/19801534,"It causes insulin resistance that in turn leads to diabetes, hypertension and cardiovascular abnormalities."
Insulin_Resistance,Hypertension,C0021655,C0020538,19801534,https://pubmed.ncbi.nlm.nih.gov/19801534,"It causes insulin resistance that in turn leads to diabetes, hypertension and cardiovascular abnormalities."
Insulin_Resistance,Hypertension,C0021655,C0020538,19801534,https://pubmed.ncbi.nlm.nih.gov/19801534,"It causes insulin resistance that in turn leads to diabetes, hypertension and cardiovascular abnormalities."
Insulin_Resistance,Hypertension,C0021655,C0020538,2045166,https://pubmed.ncbi.nlm.nih.gov/2045166,"Although controversy exists as to the role insulin resistance and hyperinsulinemia play in the pathogenesis of hypertension, data are presented from both obese and nonobese subjects that strongly suggests that selective insulin resistance and hypertension are directly related."
Insulin_Resistance,Hypertension,C0021655,C0020538,2045166,https://pubmed.ncbi.nlm.nih.gov/2045166,"Although controversy exists as to the role insulin resistance and hyperinsulinemia play in the pathogenesis of hypertension, data are presented from both obese and nonobese subjects that strongly suggests that selective insulin resistance and hypertension are directly related."
Insulin_Resistance,Hypertension,C0021655,C0020538,2045166,https://pubmed.ncbi.nlm.nih.gov/2045166,"Although controversy exists as to the role insulin resistance and hyperinsulinemia play in the pathogenesis of hypertension, data are presented from both obese and nonobese subjects that strongly suggests that selective insulin resistance and hypertension are directly related."
Insulin_Resistance,Hypertension,C0021655,C0020538,2076856,https://pubmed.ncbi.nlm.nih.gov/2076856,"It has been suggested that hyperinsulinism and insulin resistance may lead to hypertension through altered intracellular calcium metabolism, enhanced renal sodium reabsorption, or through an effect of insulin upon lipid and/or catecholamine metabolism."
Insulin_Resistance,Hypertension,C0021655,C0020538,2076856,https://pubmed.ncbi.nlm.nih.gov/2076856,"It has been suggested that hyperinsulinism and insulin resistance may lead to hypertension through altered intracellular calcium metabolism, enhanced renal sodium reabsorption, or through an effect of insulin upon lipid and/or catecholamine metabolism."
Insulin_Resistance,Hypertension,C0021655,C0020538,2076856,https://pubmed.ncbi.nlm.nih.gov/2076856,"It has been suggested that hyperinsulinism and insulin resistance may lead to hypertension through altered intracellular calcium metabolism, enhanced renal sodium reabsorption, or through an effect of insulin upon lipid and/or catecholamine metabolism."
Insulin_Resistance,Hypertension,C0021655,C0020538,21286851,https://pubmed.ncbi.nlm.nih.gov/21286851,"Consequently, we believe that the decrease in oxidative stress after 1 month of CPAP treatment in these patients is not contributing much to IR genesis, though it could be related to the hypertension etiology."
Insulin_Resistance,Hypertension,C0021655,C0020538,21286851,https://pubmed.ncbi.nlm.nih.gov/21286851,"Consequently, we believe that the decrease in oxidative stress after 1 month of CPAP treatment in these patients is not contributing much to IR genesis, though it could be related to the hypertension etiology."
Insulin_Resistance,Hypertension,C0021655,C0020538,21286851,https://pubmed.ncbi.nlm.nih.gov/21286851,"Consequently, we believe that the decrease in oxidative stress after 1 month of CPAP treatment in these patients is not contributing much to IR genesis, though it could be related to the hypertension etiology."
Insulin_Resistance,Hypertension,C0021655,C0020538,21958881,https://pubmed.ncbi.nlm.nih.gov/21958881,"Substantial evidence suggests that a large portion of the population have suboptimal levels of vitamin D, which may adversely affect the cardiovascular (CV) system, including increasing levels of parathyroid hormone, activating the renin-angiotensin-aldosterone system, and increasing insulin resistance, thus leading to hypertension and left ventricular hypertrophy, metabolic syndrome/diabetes mellitus, systemic inflammation, and increased risk of atherosclerosis and CV disease events."
Insulin_Resistance,Hypertension,C0021655,C0020538,21958881,https://pubmed.ncbi.nlm.nih.gov/21958881,"Substantial evidence suggests that a large portion of the population have suboptimal levels of vitamin D, which may adversely affect the cardiovascular (CV) system, including increasing levels of parathyroid hormone, activating the renin-angiotensin-aldosterone system, and increasing insulin resistance, thus leading to hypertension and left ventricular hypertrophy, metabolic syndrome/diabetes mellitus, systemic inflammation, and increased risk of atherosclerosis and CV disease events."
Insulin_Resistance,Hypertension,C0021655,C0020538,21958881,https://pubmed.ncbi.nlm.nih.gov/21958881,"Substantial evidence suggests that a large portion of the population have suboptimal levels of vitamin D, which may adversely affect the cardiovascular (CV) system, including increasing levels of parathyroid hormone, activating the renin-angiotensin-aldosterone system, and increasing insulin resistance, thus leading to hypertension and left ventricular hypertrophy, metabolic syndrome/diabetes mellitus, systemic inflammation, and increased risk of atherosclerosis and CV disease events."
Insulin_Resistance,Hypertension,C0021655,C0020538,22248781,https://pubmed.ncbi.nlm.nih.gov/22248781,"The most important consequences of insulin resistance in children include increased incidence of type 2 diabetes, atherogenic dyslipidemia and arterial hypertension, which lead to increased cardiovascular risk."
Insulin_Resistance,Hypertension,C0021655,C0020538,22248781,https://pubmed.ncbi.nlm.nih.gov/22248781,"The most important consequences of insulin resistance in children include increased incidence of type 2 diabetes, atherogenic dyslipidemia and arterial hypertension, which lead to increased cardiovascular risk."
Insulin_Resistance,Hypertension,C0021655,C0020538,22248781,https://pubmed.ncbi.nlm.nih.gov/22248781,"The most important consequences of insulin resistance in children include increased incidence of type 2 diabetes, atherogenic dyslipidemia and arterial hypertension, which lead to increased cardiovascular risk."
Insulin_Resistance,Hypertension,C0021655,C0020538,22322931,https://pubmed.ncbi.nlm.nih.gov/22322931,[Insulin resistance-induced hypertension and perivascular nerves-an approach to elucidate the mechanisms involved].
Insulin_Resistance,Hypertension,C0021655,C0020538,22322931,https://pubmed.ncbi.nlm.nih.gov/22322931,[Insulin resistance-induced hypertension and perivascular nerves-an approach to elucidate the mechanisms involved].
Insulin_Resistance,Hypertension,C0021655,C0020538,22322931,https://pubmed.ncbi.nlm.nih.gov/22322931,[Insulin resistance-induced hypertension and perivascular nerves-an approach to elucidate the mechanisms involved].
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Therefore, to elucidate the mechanisms of insulin resistance-induced hypertension, we investigated that the effects of hyperinsulinemia or hyperglycemia on vascular responses mediated by perivascular nerves including sympathetic adrenergic nerves and calcitonin gene-related peptide (CGRP)-containing nerves (CGRPergic nerves)."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"In this article, we show evidence that insulin resistance-induced hypertension could be resulted from increased density and function of sympathetic nerve, and decreased density and function of CGRPergic nerves."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Furthermore, our findings provide a new insight into the research of therapeutic drugs for insulin resistance-induced hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,Insulin resistance-induced hypertension and a role of perivascular CGRPergic nerves.
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Insulin resistance is defined as a preliminary step of type 2 diabetes mellitus with decreased insulin action evoked by continuous postprandial hyperglycemia, which is provoked by high fat and calories dieting, a lack of physical activity and obesity."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Therefore, to elucidate the mechanisms of insulin resistance-induced hypertension, we investigated that the effects of hyperinsulinemia or hyperglycemia on vascular responses mediated by perivascular nerves including sympathetic adrenergic nerves and calcitonin gene-related peptide (CGRP)-containing nerves (CGRPergic nerves)."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"In this article, we show evidence that insulin resistance-induced hypertension could be resulted from increased density and function of sympathetic nerve, and decreased density and function of CGRPergic nerves."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Furthermore, our findings provide a new insight into the research of therapeutic drugs for insulin resistance-induced hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,Insulin resistance-induced hypertension and a role of perivascular CGRPergic nerves.
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Insulin resistance is defined as a preliminary step of type 2 diabetes mellitus with decreased insulin action evoked by continuous postprandial hyperglycemia, which is provoked by high fat and calories dieting, a lack of physical activity and obesity."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Therefore, to elucidate the mechanisms of insulin resistance-induced hypertension, we investigated that the effects of hyperinsulinemia or hyperglycemia on vascular responses mediated by perivascular nerves including sympathetic adrenergic nerves and calcitonin gene-related peptide (CGRP)-containing nerves (CGRPergic nerves)."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"In this article, we show evidence that insulin resistance-induced hypertension could be resulted from increased density and function of sympathetic nerve, and decreased density and function of CGRPergic nerves."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Furthermore, our findings provide a new insight into the research of therapeutic drugs for insulin resistance-induced hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,Insulin resistance-induced hypertension and a role of perivascular CGRPergic nerves.
Insulin_Resistance,Hypertension,C0021655,C0020538,23745744,https://pubmed.ncbi.nlm.nih.gov/23745744,"Insulin resistance is defined as a preliminary step of type 2 diabetes mellitus with decreased insulin action evoked by continuous postprandial hyperglycemia, which is provoked by high fat and calories dieting, a lack of physical activity and obesity."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,This study is to evaluate the therapeutic effect of fibroblast growth factor 21 (FGF21) on hypertension induced by insulin resistance in rats and to provide mechanistic insights into its therapeutic effect.
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,"The serum NO levels of three different doses FGF21 treatment group were significantly higher than that of the model control group [(7.32 +/- 0.11), (7.24 +/- 0.13), (6.94 +/- 0.08) vs. (6.56 +/- 0.19) micromol x L(-1), P < 0.01], and the degree of improvement showed obvious dose-dependent manner, indicating that FGF21 can significant increase serum NO in fructose-induced hypertension rat model and improve endothelial NO release function."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,"Thus, this study demonstrates that FGF21 significantly ameliorates blood pressure in fructose-induced hypertension model by relieving insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,[Therapeutic effect of fibroblast growth factor 21 on hypertension induced by insulin resistance].
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,This study is to evaluate the therapeutic effect of fibroblast growth factor 21 (FGF21) on hypertension induced by insulin resistance in rats and to provide mechanistic insights into its therapeutic effect.
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,"The serum NO levels of three different doses FGF21 treatment group were significantly higher than that of the model control group [(7.32 +/- 0.11), (7.24 +/- 0.13), (6.94 +/- 0.08) vs. (6.56 +/- 0.19) micromol x L(-1), P < 0.01], and the degree of improvement showed obvious dose-dependent manner, indicating that FGF21 can significant increase serum NO in fructose-induced hypertension rat model and improve endothelial NO release function."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,"Thus, this study demonstrates that FGF21 significantly ameliorates blood pressure in fructose-induced hypertension model by relieving insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,[Therapeutic effect of fibroblast growth factor 21 on hypertension induced by insulin resistance].
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,This study is to evaluate the therapeutic effect of fibroblast growth factor 21 (FGF21) on hypertension induced by insulin resistance in rats and to provide mechanistic insights into its therapeutic effect.
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,"The serum NO levels of three different doses FGF21 treatment group were significantly higher than that of the model control group [(7.32 +/- 0.11), (7.24 +/- 0.13), (6.94 +/- 0.08) vs. (6.56 +/- 0.19) micromol x L(-1), P < 0.01], and the degree of improvement showed obvious dose-dependent manner, indicating that FGF21 can significant increase serum NO in fructose-induced hypertension rat model and improve endothelial NO release function."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,"Thus, this study demonstrates that FGF21 significantly ameliorates blood pressure in fructose-induced hypertension model by relieving insulin resistance."
Insulin_Resistance,Hypertension,C0021655,C0020538,24358774,https://pubmed.ncbi.nlm.nih.gov/24358774,[Therapeutic effect of fibroblast growth factor 21 on hypertension induced by insulin resistance].
Insulin_Resistance,Hypertension,C0021655,C0020538,25481558,https://pubmed.ncbi.nlm.nih.gov/25481558,"In this review, we discuss the development of insulin resistance during pregnancy, hormones and newly discovered factors associated with insulin resistance and secretion, lipid metabolism, and the pathogenesis of hypertension during pregnancy."
Insulin_Resistance,Hypertension,C0021655,C0020538,25481558,https://pubmed.ncbi.nlm.nih.gov/25481558,"In this review, we discuss the development of insulin resistance during pregnancy, hormones and newly discovered factors associated with insulin resistance and secretion, lipid metabolism, and the pathogenesis of hypertension during pregnancy."
Insulin_Resistance,Hypertension,C0021655,C0020538,25481558,https://pubmed.ncbi.nlm.nih.gov/25481558,"In this review, we discuss the development of insulin resistance during pregnancy, hormones and newly discovered factors associated with insulin resistance and secretion, lipid metabolism, and the pathogenesis of hypertension during pregnancy."
Insulin_Resistance,Hypertension,C0021655,C0020538,2569446,https://pubmed.ncbi.nlm.nih.gov/2569446,The role of insulin resistance and hyperinsulinemia in the etiology of fructose-induced hypertension was studied in male Sprague-Dawley rats.
Insulin_Resistance,Hypertension,C0021655,C0020538,2569446,https://pubmed.ncbi.nlm.nih.gov/2569446,The role of insulin resistance and hyperinsulinemia in the etiology of fructose-induced hypertension was studied in male Sprague-Dawley rats.
Insulin_Resistance,Hypertension,C0021655,C0020538,2569446,https://pubmed.ncbi.nlm.nih.gov/2569446,The role of insulin resistance and hyperinsulinemia in the etiology of fructose-induced hypertension was studied in male Sprague-Dawley rats.
Insulin_Resistance,Hypertension,C0021655,C0020538,26295295,https://pubmed.ncbi.nlm.nih.gov/26295295,"Obesity, insulin resistance (IR), inflammation, and hyperandrogenism may lead to polycystic ovary syndrome (PCOS) and hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,26295295,https://pubmed.ncbi.nlm.nih.gov/26295295,"Obesity, insulin resistance (IR), inflammation, and hyperandrogenism may lead to polycystic ovary syndrome (PCOS) and hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,26295295,https://pubmed.ncbi.nlm.nih.gov/26295295,"Obesity, insulin resistance (IR), inflammation, and hyperandrogenism may lead to polycystic ovary syndrome (PCOS) and hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,26631327,https://pubmed.ncbi.nlm.nih.gov/26631327,"INTRODUCTION: Global sugar consumption has increased in the past 50 years; its abusive intake is responsible for peripheral insulin resistance, which causes the metabolic syndrome - obesity, diabetes mellitus, hypertension, and coronary heart disease."
Insulin_Resistance,Hypertension,C0021655,C0020538,26631327,https://pubmed.ncbi.nlm.nih.gov/26631327,"INTRODUCTION: Global sugar consumption has increased in the past 50 years; its abusive intake is responsible for peripheral insulin resistance, which causes the metabolic syndrome - obesity, diabetes mellitus, hypertension, and coronary heart disease."
Insulin_Resistance,Hypertension,C0021655,C0020538,26631327,https://pubmed.ncbi.nlm.nih.gov/26631327,"INTRODUCTION: Global sugar consumption has increased in the past 50 years; its abusive intake is responsible for peripheral insulin resistance, which causes the metabolic syndrome - obesity, diabetes mellitus, hypertension, and coronary heart disease."
Insulin_Resistance,Hypertension,C0021655,C0020538,27219878,https://pubmed.ncbi.nlm.nih.gov/27219878,"However, the potential effect of UDCA on hypertension induced by type-2 diabetic insulin resistance has not been reported."
Insulin_Resistance,Hypertension,C0021655,C0020538,27219878,https://pubmed.ncbi.nlm.nih.gov/27219878,"However, the potential effect of UDCA on hypertension induced by type-2 diabetic insulin resistance has not been reported."
Insulin_Resistance,Hypertension,C0021655,C0020538,27219878,https://pubmed.ncbi.nlm.nih.gov/27219878,"However, the potential effect of UDCA on hypertension induced by type-2 diabetic insulin resistance has not been reported."
Insulin_Resistance,Hypertension,C0021655,C0020538,27884224,https://pubmed.ncbi.nlm.nih.gov/27884224,"This article updates recent literature with a focus on the function of insulin resistance, obesity, and renin angiotensin aldosterone system-mediated oxidative stress on endothelial dysfunction and the pathogenesis of hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,27884224,https://pubmed.ncbi.nlm.nih.gov/27884224,"This article updates recent literature with a focus on the function of insulin resistance, obesity, and renin angiotensin aldosterone system-mediated oxidative stress on endothelial dysfunction and the pathogenesis of hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,27884224,https://pubmed.ncbi.nlm.nih.gov/27884224,"This article updates recent literature with a focus on the function of insulin resistance, obesity, and renin angiotensin aldosterone system-mediated oxidative stress on endothelial dysfunction and the pathogenesis of hypertension."
Insulin_Resistance,Hypertension,C0021655,C0020538,28162091,https://pubmed.ncbi.nlm.nih.gov/28162091,BACKGROUND: The pathophysiology of insulin resistance-induced hypertension and hyperlipidemia might entail differences in dementia risk in cases with hypertension and hyperlipidemia without prior diabetes mellitus (DM).
Insulin_Resistance,Hypertension,C0021655,C0020538,28162091,https://pubmed.ncbi.nlm.nih.gov/28162091,BACKGROUND: The pathophysiology of insulin resistance-induced hypertension and hyperlipidemia might entail differences in dementia risk in cases with hypertension and hyperlipidemia without prior diabetes mellitus (DM).
Insulin_Resistance,Hypertension,C0021655,C0020538,28162091,https://pubmed.ncbi.nlm.nih.gov/28162091,BACKGROUND: The pathophysiology of insulin resistance-induced hypertension and hyperlipidemia might entail differences in dementia risk in cases with hypertension and hyperlipidemia without prior diabetes mellitus (DM).
Insulin_Resistance,Hypertension,C0021655,C0020538,29093373,https://pubmed.ncbi.nlm.nih.gov/29093373,[Function of Perivascular Nerves in Insulin Resistance-induced Hypertension].
Insulin_Resistance,Hypertension,C0021655,C0020538,29093373,https://pubmed.ncbi.nlm.nih.gov/29093373,"Chronic hyperinsulinemia in insulin resistance model rats caused significant increases in the function and distribution of perivascular sympathetic nerves and decreases in those of perivascular CGRPergic nerves, resulting in the development of hypertension (insulin resistance-induced hypertension)."
Insulin_Resistance,Hypertension,C0021655,C0020538,29093373,https://pubmed.ncbi.nlm.nih.gov/29093373,[Function of Perivascular Nerves in Insulin Resistance-induced Hypertension].
Insulin_Resistance,Hypertension,C0021655,C0020538,29093373,https://pubmed.ncbi.nlm.nih.gov/29093373,"Chronic hyperinsulinemia in insulin resistance model rats caused significant increases in the function and distribution of perivascular sympathetic nerves and decreases in those of perivascular CGRPergic nerves, resulting in the development of hypertension (insulin resistance-induced hypertension)."
Insulin_Resistance,Hypertension,C0021655,C0020538,29093373,https://pubmed.ncbi.nlm.nih.gov/29093373,[Function of Perivascular Nerves in Insulin Resistance-induced Hypertension].
Insulin_Resistance,Hypertension,C0021655,C0020538,29093373,https://pubmed.ncbi.nlm.nih.gov/29093373,"Chronic hyperinsulinemia in insulin resistance model rats caused significant increases in the function and distribution of perivascular sympathetic nerves and decreases in those of perivascular CGRPergic nerves, resulting in the development of hypertension (insulin resistance-induced hypertension)."
Insulin_Resistance,Hypertension,C0021655,C0020538,30562438,https://pubmed.ncbi.nlm.nih.gov/30562438,"Moreover, insulin resistance induces hypertension, hypertriglyceridemia and impaired glucose tolerance, and causes the metabolic syndrome."
Insulin_Resistance,Hypertension,C0021655,C0020538,30562438,https://pubmed.ncbi.nlm.nih.gov/30562438,"Moreover, insulin resistance induces hypertension, hypertriglyceridemia and impaired glucose tolerance, and causes the metabolic syndrome."
Insulin_Resistance,Hypertension,C0021655,C0020538,30562438,https://pubmed.ncbi.nlm.nih.gov/30562438,"Moreover, insulin resistance induces hypertension, hypertriglyceridemia and impaired glucose tolerance, and causes the metabolic syndrome."
Insulin_Resistance,Hypertension,C0021655,C0020538,31081518,https://pubmed.ncbi.nlm.nih.gov/31081518,* Insulin resistance plays a key role in the pathogenesis of hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,31081518,https://pubmed.ncbi.nlm.nih.gov/31081518,* Insulin resistance plays a key role in the pathogenesis of hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,31081518,https://pubmed.ncbi.nlm.nih.gov/31081518,* Insulin resistance plays a key role in the pathogenesis of hypertension.
Insulin_Resistance,Hypertension,C0021655,C0020538,33432967,https://pubmed.ncbi.nlm.nih.gov/33432967,"A high salt intake exacerbates insulin resistance, evoking hypertension due to systemic perivascular inflammation, oxidative-nitrosative stress and endothelial dysfunction."
Insulin_Resistance,Hypertension,C0021655,C0020538,33432967,https://pubmed.ncbi.nlm.nih.gov/33432967,"A high salt intake exacerbates insulin resistance, evoking hypertension due to systemic perivascular inflammation, oxidative-nitrosative stress and endothelial dysfunction."
Insulin_Resistance,Hypertension,C0021655,C0020538,33432967,https://pubmed.ncbi.nlm.nih.gov/33432967,"A high salt intake exacerbates insulin resistance, evoking hypertension due to systemic perivascular inflammation, oxidative-nitrosative stress and endothelial dysfunction."
Insulin_Resistance,Hypertension,C0021655,C0020538,33480422,https://pubmed.ncbi.nlm.nih.gov/33480422,"A high salt intake exacerbates insulin resistance, evoking hypertension due to systemic perivascular inflammation, oxidative-nitrosative stress and endothelial dysfunction."
Insulin_Resistance,Hypertension,C0021655,C0020538,33480422,https://pubmed.ncbi.nlm.nih.gov/33480422,"A high salt intake exacerbates insulin resistance, evoking hypertension due to systemic perivascular inflammation, oxidative-nitrosative stress and endothelial dysfunction."
