"Node","In_Degree","Out_Degree","Total_Degree","Betweenness"
"Juxtaglomerular_tumor",0,1,1,0
"KCNH2",0,1,1,0
"KCNJ11",0,1,1,0
"KL_gene_KL",0,1,1,0
"Kaolin",0,1,1,0
"Ketoacidosis",0,1,1,0
"Hyperphosphatemia",1,0,1,0
"Kinins",0,1,1,0
"LDL_Cholesterol_Lipoproteins",0,1,1,0
"LRRK2",0,1,1,0
"LYPD4",0,1,1,0
"Laryngismus",0,1,1,0
"Laryngoscopy",0,1,1,0
"Latex",0,1,1,0
"Lectin",0,1,1,0
"Left_coronary_artery_occlusion",0,1,1,0
"Left_ventricular_diastolic_dysfunction",0,1,1,0
"Leishmaniasis",0,1,1,0
"Leishmaniasis_Visceral",0,1,1,0
"Leprosy",0,1,1,0
"Eating",1,0,1,0
"Leptospirosis",0,1,1,0
"Leukemia_Virus_Feline",0,1,1,0
"Leukosis_Virus_Avian",0,1,1,0
"Leukotriene_C4",0,1,1,0
"Leukotriene_D4",0,1,1,0
"Leukotriene_E4",0,1,1,0
"Levocardia",0,1,1,0
"Levodopa",0,1,1,0
"Pseudoaldosteronism",1,0,1,0
"Biliary_Cirrhosis_Secondary",1,0,1,0
"Biliary_cirrhosis",1,0,1,0
"Cholestasis_Extrahepatic",1,0,1,0
"Mononeuropathies",1,0,1,0
"Varicocele",1,0,1,0
"Ligation_of_artery",0,1,1,0
"Linoleic_Acids_Conjugated",0,1,1,0
"Lipid_Peroxides",0,1,1,0
"Acute_Pneumonia",1,0,1,0
"B_Cell_Proliferation",1,0,1,0
"Decreasing",1,0,1,0
"Endometritis",1,0,1,0
"Endotoxic_shock",1,0,1,0
"Functional_disorder_of_intestine",1,0,1,0
"Heart_Injuries",1,0,1,0
"Hepatitis_fulminant",1,0,1,0
"High_Level",1,0,1,0
"Intestinal_inflammation",1,0,1,0
"Leucocytic_infiltrate",1,0,1,0
"Lung_Injury",1,0,1,0
"Neutrophilia",1,0,1,0
"Osteolysis",1,0,1,0
"Otitis_Media",1,0,1,0
"Pleurisy",1,0,1,0
"Pulmonary_Dysfunction",1,0,1,0
"Severe_inflammation",1,0,1,0
"Synovitis",1,0,1,0
"Systemic_inflammatory_response",1,0,1,0
"Wound_Infection",1,0,1,0
"X_Erosion_of_bone",1,0,1,0
"acute_inflammatory_response",1,0,1,0
"microglial_cell_activation",1,0,1,0
"neuroinflammatory_response",1,0,1,0
"Liver_function",0,1,1,0
"Local_Anesthetics",0,1,1,0
"Local_disease",0,1,1,0
"Lymphoma",0,1,1,0
"MAPK8_gene_MAPK8",0,1,1,0
"MRSA_Methicillin_resistant_Staphylococcus_aureus_infection",0,1,1,0
"MYBPC3_gene_MYBPC3",0,1,1,0
"MYC_gene_MYC",0,1,1,0
"MYH14",0,1,1,0
"Magnetic_Resonance_Imaging",0,1,1,0
"Major_Depressive_Disorder",1,0,1,0
"Malaria_Falciparum",0,1,1,0
"Malignant_disease",0,1,1,0
"Malignant_tumor_of_parathyroid_gland",0,1,1,0
"Growth_Disorders",1,0,1,0
"Growth_failure",1,0,1,0
"Mammary_Tumor_Virus_Mouse",0,1,1,0
"Manipulation_procedure",0,1,1,0
"Mannitol",0,1,1,0
"Marihuana",0,1,1,0
"Maternal_Exposure",0,1,1,0
"Measles",0,1,1,0
"Meconium",0,1,1,0
"Medetomidine",0,1,1,0
"Mediastinitis",0,1,1,0
"Medical_Devices",0,1,1,0
"Medium_chain_triglycerides",0,1,1,0
"Melanocortin_4_Receptor",0,1,1,0
"Melatonin",0,1,1,0
"Melitten",0,1,1,0
"Meningitis_Bacterial",0,1,1,0
"Meningitis_Cryptococcal",0,1,1,0
"Meningococcal_Infections",0,1,1,0
"Meningoencephalitis",0,1,1,0
"Mental_deterioration",0,1,1,0
"Mental_health_problem",0,1,1,0
"Contact_Dermatitis",1,0,1,0
"Dermatitis_Allergic_Contact",1,0,1,0
"Methacholine",0,1,1,0
"Methemoglobinemia",0,1,1,0
"Methohexital",0,1,1,0
"Methoxamine",0,1,1,0
"Methylcholanthrene",0,1,1,0
"Methylnitronitrosoguanidine",0,1,1,0
"Drug_resistance",1,0,1,0
"Liver_carcinoma",1,0,1,0
"Malignant_neoplasm_of_stomach",1,0,1,0
"Microbial_Biofilms",0,1,1,0
"Microbicides",0,1,1,0
"Midazolam",0,1,1,0
"Milk_Alkali_Syndrome",0,1,1,0
"Mineralocorticoid_Receptor",0,1,1,0
"Mitomycin",0,1,1,0
"Mitral_Valve_Stenosis",0,1,1,0
"Moloney_Leukemia_Virus",0,1,1,0
"Moloney_murine_sarcoma_virus",0,1,1,0
"Monosodium_urate_crystals",0,1,1,0
"Moyamoya_Disease",0,1,1,0
"Mucous_body_substance",0,1,1,0
"Murine_leukemia_virus",0,1,1,0
"Murine_polyomavirus",0,1,1,0
"Murine_sarcoma_viruses",0,1,1,0
"Muscarinic_Acetylcholine_Receptor",0,1,1,0
"Muscle_stimulant",0,1,1,0
"Musculoskeletal_Diseases",0,1,1,0
"Mutagens",0,1,1,0
"3_Methylglutaconic_aciduria_type_2",1,0,1,0
"Abetalipoproteinemia",1,0,1,0
"Achondroplasia",1,0,1,0
"Achromatopsia",1,0,1,0
"Aicardi_Goutieres_syndrome",1,0,1,0
"Albers_Schonberg_disease",1,0,1,0
"Alexander_Disease",1,0,1,0
"Alport_Syndrome_X_Linked",1,0,1,0
"Alstrom_syndrome",1,0,1,0
"Amyloid_Neuropathies_Familial",1,0,1,0
"Amyloidosis_Hereditary",1,0,1,0
"Amyotrophic_Lateral_Sclerosis_Familial",1,0,1,0
"Andersen_Syndrome",1,0,1,0
"Androgen_Insensitivity_Syndrome",1,0,1,0
"Anemia_Hemolytic_Congenital",1,0,1,0
"Angelman_Syndrome",1,0,1,0
"Apert_Crouzon_syndrome",1,0,1,0
"Atrial_myxoma_with_lentigines",1,0,1,0
"Autoimmune_Lymphoproliferative_Syndrome",1,0,1,0
"Autosomal_Dominant_Disorder",1,0,1,0
"Autosomal_Recessive_Disorder",1,0,1,0
"Autosomal_Recessive_Hereditary_Spastic_Paraplegia",1,0,1,0
"Autosomal_Recessive_Juvenile_Parkinson_Disease",1,0,1,0
"Autosomal_Recessive_Parkinsonism",1,0,1,0
"Autosomal_Recessive_Polycystic_Kidney_Disease",1,0,1,0
"Autosomal_dominant_hereditary_disorder",1,0,1,0
"Autosomal_hereditary_disorder",1,0,1,0
"Autosomal_recessive_hereditary_disorder",1,0,1,0
"Axenfeld_Rieger_syndrome",1,0,1,0
"Axonal_neuropathy",1,0,1,0
"Bardet_Biedl_Syndrome",1,0,1,0
"Bartter_Disease",1,0,1,0
"Becker_Muscular_Dystrophy",1,0,1,0
"Bernard_Soulier_Syndrome",1,0,1,0
"Bleeding_tendency",1,0,1,0
"Blepharophimosis_syndrome",1,0,1,0
"Bloch_Sulzberger_syndrome",1,0,1,0
"Bloom_Syndrome",1,0,1,0
"Bruck_de_Lange_syndrome",1,0,1,0
"Brugada_syndrome",1,0,1,0
"Bullous_Congenital_Ichthyosiform_Erythroderma",1,0,1,0
"CHARGE_syndrome",1,0,1,0
"Canavan_Disease",1,0,1,0
"Cardiomyopathy_Hypertrophic_Familial",1,0,1,0
"Central_Diabetes_Insipidus",1,0,1,0
"Centronuclear_myopathy",1,0,1,0
"Cerebellar_Ataxia",1,0,1,0
"Channelopathies",1,0,1,0
"Cherubism",1,0,1,0
"Chondrodysplasia_unspecified",1,0,1,0
"Choroideremia",1,0,1,0
"Christ_Siemens_Touraine_Syndrome",1,0,1,0
"Ciliary_Motility_Disorders",1,0,1,0
"Citrullinemia",1,0,1,0
"Classical_galactosemia",1,0,1,0
"Classical_phenylketonuria",1,0,1,0
"Cleidocranial_Dysplasia",1,0,1,0
"Cockayne_Syndrome",1,0,1,0
"Coffin_Lowry_syndrome",1,0,1,0
"Cone_dystrophy",1,0,1,0
"Congenital_Nephrogenic_Diabetes_Insipidus",1,0,1,0
"Congenital_adrenal_hyperplasia",1,0,1,0
"Congenital_central_hypoventilation",1,0,1,0
"Congenital_deafness",1,0,1,0
"Congenital_muscular_dystrophy",1,0,1,0
"Congenital_nephrotic_syndrome_NOS",1,0,1,0
"Congenital_neutropenia",1,0,1,0
"Corneal_dystrophy",1,0,1,0
"Costello_syndrome",1,0,1,0
"Craniosynostosis",1,0,1,0
"Cystinosis",1,0,1,0
"Cystinuria",1,0,1,0
"Cytochrome_c_Oxidase_Deficiency",1,0,1,0
"Deficiency_immune",1,0,1,0
"Deficiency_of_steroid_21_monooxygenase",1,0,1,0
"Dent_s_disease",1,0,1,0
"Diabetes_Insipidus_Nephrogenic",1,0,1,0
"Diamond_Blackfan_anemia",1,0,1,0
"Distal_Muscular_Dystrophies",1,0,1,0
"Dysautonomia_Familial",1,0,1,0
"Dyskeratosis_Congenita",1,0,1,0
"Dyskinesias_Paroxysmal",1,0,1,0
"Ectodermal_Dysplasia",1,0,1,0
"Ehlers_Danlos_Syndrome",1,0,1,0
"Ehlers_Danlos_syndrome_type_4",1,0,1,0
"Elliptocytosis_Hereditary",1,0,1,0
"Encephalopathic_epilepsy",1,0,1,0
"Epidermolysis_Bullosa",1,0,1,0
"Epidermolysis_Bullosa_Dystrophica",1,0,1,0
"Epidermolysis_Bullosa_Simplex",1,0,1,0
"Epilepsy_Frontal_Lobe",1,0,1,0
"External_Ophthalmoplegia",1,0,1,0
"Familial_aplasia_of_the_vermis",1,0,1,0
"Familial_benign_neonatal_epilepsy",1,0,1,0
"Familial_benign_pemphigus",1,0,1,0
"Familial_cardiomyopathy",1,0,1,0
"Familial_generalized_lipodystrophy",1,0,1,0
"Familial_hypokalemia_hypomagnesemia",1,0,1,0
"Familial_hypophosphatemic_bone_disease",1,0,1,0
"Familial_partial_lipodystrophy",1,0,1,0
"Fanconi_s_Anemia",1,0,1,0
"Febrile_Convulsions",1,0,1,0
"Fibrodysplasia_Ossificans_Progressiva",1,0,1,0
"Focal_Dermal_Hypoplasia",1,0,1,0
"Friedreich_Ataxia",1,0,1,0
"Gangliosidosis_GM1",1,0,1,0
"Gaucher_Disease",1,0,1,0
"Genetic_Diseases_X_Linked",1,0,1,0
"Genetic_syndrome",1,0,1,0
"Glaucoma_Open_Angle",1,0,1,0
"Globoid_cell_leukodystrophy",1,0,1,0
"Glucosephosphate_Dehydrogenase_Deficiency",1,0,1,0
"Glycogen_Storage_Disease",1,0,1,0
"Glycogen_Storage_Disease_Type_IIb",1,0,1,0
"Glycogen_storage_disease_type_II",1,0,1,0
"Gonadal_Dysgenesis",1,0,1,0
"Granulomatous_Disease_Chronic",1,0,1,0
"Hallopeau_Siemens_Disease",1,0,1,0
"Hematological_Disease",1,0,1,0
"Hemiplegic_Migraine_Familial",1,0,1,0
"Hemochromatosis",1,0,1,0
"Hemoglobinopathies",1,0,1,0
"Hemophilia_A",1,0,1,0
"Hemophilia_B",1,0,1,0
"Hemophilia_NOS",1,0,1,0
"Hereditary_Autosomal_Dominant_Spastic_Paraplegia",1,0,1,0
"Hereditary_hemorrhagic_telangiectasia",1,0,1,0
"Hereditary_pancreatitis",1,0,1,0
"Hereditary_sideroblastic_anemia",1,0,1,0
"Holt_Oram_syndrome",1,0,1,0
"Homocystinuria",1,0,1,0
"Hyperexplexia",1,0,1,0
"Hyperphenylalaninaemia",1,0,1,0
"Hypogonadotropic_hypogonadism",1,0,1,0
"Hypokalemic_periodic_paralysis",1,0,1,0
"Hypophosphatasia",1,0,1,0
"Ichthyoses",1,0,1,0
"Infantile_neuronal_ceroid_lipofuscinosis",1,0,1,0
"Inherited_neuropathies",1,0,1,0
"Job_s_Syndrome",1,0,1,0
"Junctional_Epidermolysis_Bullosa",1,0,1,0
"Juvenile_Neuronal_Ceroid_Lipfuscinosis",1,0,1,0
"Juvenile_hemochromatosis",1,0,1,0
"Kabuki_make_up_syndrome",1,0,1,0
"Kallmann_Syndrome",1,0,1,0
"Keratosis_Follicularis",1,0,1,0
"Lafora_Disease",1,0,1,0
"Laron_Syndrome",1,0,1,0
"Late_Infantile_Neuronal_Ceroid_Lipfuscinosis",1,0,1,0
"Leigh_Disease",1,0,1,0
"Lesch_Nyhan_Syndrome",1,0,1,0
"Leucodystrophy_NOS",1,0,1,0
"Leukodystrophy_Metachromatic",1,0,1,0
"Liddle_s_syndrome",1,0,1,0
"Lipoidosis",1,0,1,0
"Lissencephaly",1,0,1,0
"Lysinuric_protein_intolerance",1,0,1,0
"Macular_degeneration",1,0,1,0
"Macular_dystrophy",1,0,1,0
"Marfan_Syndrome",1,0,1,0
"Maturity_onset_diabetes_mellitus_in_young",1,0,1,0
"Menkes_Kinky_Hair_Syndrome",1,0,1,0
"Methylmalonic_acidemia",1,0,1,0
"Mitochondrial_Encephalomyopathies",1,0,1,0
"Mucopolysaccharidoses",1,0,1,0
"Mucopolysaccharidosis_II",1,0,1,0
"Mucopolysaccharidosis_IV",1,0,1,0
"Multiple_Epiphyseal_Dysplasia",1,0,1,0
"Multisystem_disorder",1,0,1,0
"Muscular_Dystrophies_Limb_Girdle",1,0,1,0
"Muscular_Dystrophy_Emery_Dreifuss",1,0,1,0
"Myasthenic_Syndromes_Congenital",1,0,1,0
"Myoclonic_Epilepsies_Progressive",1,0,1,0
"Myopathies_Nemaline",1,0,1,0
"Myopathy_Central_Core",1,0,1,0
"Myotonia_Congenita",1,0,1,0
"Narcolepsy",1,0,1,0
"Neonatal_diabetes_mellitus",1,0,1,0
"Neuromuscular_Diseases",1,0,1,0
"Neuronal_Ceroid_Lipofuscinosis",1,0,1,0
"Niemann_Pick_Disease_Type_C",1,0,1,0
"Niemann_Pick_Diseases",1,0,1,0
"Nijmegen_Breakage_Syndrome",1,0,1,0
"Oculo_dento_digital_syndrome",1,0,1,0
"Oculocerebrorenal_Syndrome",1,0,1,0
"Optic_Atrophy",1,0,1,0
"Optic_Atrophy_Autosomal_Dominant",1,0,1,0
"Osteitis_Deformans",1,0,1,0
"Osteochondrodysplasias",1,0,1,0
"Palmoplantar_Keratosis",1,0,1,0
"Papillon_Lefevre_Disease",1,0,1,0
"Paraparesis_Spastic",1,0,1,0
"Pelizaeus_Merzbacher_Disease",1,0,1,0
"Pendred_s_syndrome",1,0,1,0
"Periodic_syndrome",1,0,1,0
"Peroxisomal_Disorders",1,0,1,0
"Persistent_Hyperinsulinemia_Hypoglycemia_of_Infancy",1,0,1,0
"Peutz_Jeghers_Syndrome",1,0,1,0
"Phenylketonurias",1,0,1,0
"Polyglandular_Type_I_Autoimmune_Syndrome",1,0,1,0
"Porphyria_Acute_Intermittent",1,0,1,0
"Primary_Ciliary_Dyskinesias",1,0,1,0
"Primary_congenital_glaucoma",1,0,1,0
"Primary_microcephaly",1,0,1,0
"Progeria",1,0,1,0
"Propionic_acidemia",1,0,1,0
"Protein_Deficiency",1,0,1,0
"Pseudoachondroplastic_spondyloepiphyseal_dysplasia_syndrome",1,0,1,0
"Pseudohypoparathyroidism",1,0,1,0
"Pseudoxanthoma_Elasticum",1,0,1,0
"Pyknodysostosis",1,0,1,0
"Pyruvate_Dehydrogenase_Complex_Deficiency_Disease",1,0,1,0
"Renal_carnitine_transport_defect",1,0,1,0
"Renal_tubular_acidosis",1,0,1,0
"Retinoschisis_Juvenile_X_Linked",1,0,1,0
"Sandhoff_Disease",1,0,1,0
"Sjogren_Larsson_Syndrome",1,0,1,0
"Skeletal_dysplasia",1,0,1,0
"Skin_Diseases_Genetic",1,0,1,0
"Smith_Lemli_Opitz_Syndrome",1,0,1,0
"Spastic_Paraplegia",1,0,1,0
"Spastic_Paraplegia_Hereditary",1,0,1,0
"Spherocytosis_Hereditary",1,0,1,0
"Spinocerebellar_Ataxias",1,0,1,0
"Stargardt_s_disease",1,0,1,0
"Steroid_resistant_nephrotic_syndrome",1,0,1,0
"Tangier_Disease",1,0,1,0
"Tay_Sachs_Disease",1,0,1,0
"Testicular_Feminization",1,0,1,0
"Thalassemia",1,0,1,0
"Thrombasthenia",1,0,1,0
"Trichothiodystrophy",1,0,1,0
"Tuberous_Sclerosis",1,0,1,0
"Type_IV_Mucolipidosis",1,0,1,0
"Ullrich_congenital_muscular_dystrophy",1,0,1,0
"Usher_Syndromes",1,0,1,0
"Van_der_Woude_syndrome",1,0,1,0
"Ventricular_tachycardia_polymorphic",1,0,1,0
"Vitelliform_dystrophy",1,0,1,0
"Von_Hippel_Lindau_Syndrome",1,0,1,0
"Waardenburg_s_Syndrome",1,0,1,0
"Wiskott_Aldrich_Syndrome",1,0,1,0
"Wolfram_Syndrome",1,0,1,0
"X_linked_hyperimmunoglobulin_M_syndrome",1,0,1,0
"X_linked_severe_combined_immunodeficiency",1,0,1,0
"Xanthomatosis_Cerebrotendinous",1,0,1,0
"Young_onset_Parkinson_disease",1,0,1,0
"alpha_1_Antitrypsin_Deficiency",1,0,1,0
"alpha_Thalassemia",1,0,1,0
"beta_Thalassemia",1,0,1,0
"chediak_higashi_syndrome",1,0,1,0
"early_disease_onset",1,0,1,0
"familial_hypertension",1,0,1,0
"incurable_diseases",1,0,1,0
"von_Willebrand_Disease",1,0,1,0
"Mycobacterium_tuberculosis",0,1,1,0
"Mycoplasma_gallisepticum",0,1,1,0
"Mycoses",0,1,1,0
"Left_ventricular_aneurysm",1,0,1,0
"Ventricular_Septal_Defects",1,0,1,0
"Myoglobin",0,1,1,0
"Myosin_Light_Chain_Kinase",0,1,1,0
"NADPH_Oxidase",0,1,1,0
"NELFCD",0,1,1,0
"NLRP3_gene_NLRP3",0,1,1,0
"NOS2A_protein_human_NOS2",0,1,1,0
"NR0B1_gene_NR0B1",0,1,1,0
"N_Methyl_D_Aspartate_Receptors",0,1,1,0
"N_N_dimethylarginine",0,1,1,0
"N_nitrosonornicotine",0,1,1,0
"Na_K_Exchanging_ATPase",0,1,1,0
"Naloxone",0,1,1,0
"Naphthalene",0,1,1,0
"Neglected_Diseases",0,1,1,0
"Neonatal_alloimmune_thrombocytopenia",0,1,1,0
"Exophthalmos",1,0,1,0
"Ileus",1,0,1,0
"Paraneoplastic_Syndromes",1,0,1,0
"Pseudomyxoma_Peritonei",1,0,1,0
"Puberty_Precocious",1,0,1,0
"Recurrent_tumor",1,0,1,0
"Secondary_Neoplasm",1,0,1,0
"Secondary_malignant_neoplasm_of_lung",1,0,1,0
"Tumor_Immunity",1,0,1,0
"Tumor_induced_osteomalacia",1,0,1,0
"Tumor_necrosis",1,0,1,0
"neoplasm_regression",1,0,1,0
"Nerve_Growth_Factors_NGF",0,1,1,0
"Nervousness",0,1,1,0
"Neuroblastoma",0,1,1,0
"General_Paralysis",1,0,1,0
"Neurokinin_A",0,1,1,0
"Neurokinin_B",0,1,1,0
"Neurologic_Deficits",0,1,1,0
"Neuromuscular_stimulation",0,1,1,0
"Botulism",1,0,1,0
"Neurotransmitters",0,1,1,0
"Neutropenic_sepsis",0,1,1,0
"Newborn_death",0,1,1,0
"catecholamine_secretion",1,0,1,0
"Nicotinic_Acid",0,1,1,0
"Nicotinic_Receptors",0,1,1,0
"Nifedipine",0,1,1,0
"Nitric_Oxide_Synthase",0,1,1,0
"Nitroarginine",0,1,1,0
"Nitrosamines",0,1,1,0
"Nitrous_Oxide",0,1,1,0
"No_past_history",0,1,1,0
"Hearing_Loss_High_Frequency",1,0,1,0
"Hearing_problem",1,0,1,0
"Non_ischemic_cardiomyopathy",0,1,1,0
"Non_ischemic_dilated_cardiomyopathy",0,1,1,0
"Noncommunicable_Diseases",0,1,1,0
"Nondisjunction_Genetic",0,1,1,0
"Maximum",1,0,1,0
"Normal_saline",0,1,1,0
"Nucleic_Acids",0,1,1,0
"Nystatin",0,1,1,0
"Hypogonadism",1,0,1,0
"Obstructed_labor",0,1,1,0
"Azoospermia",1,0,1,0
"Excessive_tearing",1,0,1,0
"Gastrointestinal_tract_vascular_insufficiency",1,0,1,0
"Hepatic_Vein_Thrombosis",1,0,1,0
"STEMI",1,0,1,0
"Transient_Cerebral_Ischemia",0,1,1,0
"Transient_ischemia",0,1,1,0
"Obstruction_of_pelviureteric_junction",0,1,1,0
"Ochratoxins",0,1,1,0
"Toxic_effect_from_eating_shellfish",1,0,1,0
"Oncogene_Proteins",0,1,1,0
"Oncogenic_Viruses",0,1,1,0
"Oncornaviruses",0,1,1,0
"Ondansetron",0,1,1,0
"Astigmatism",1,0,1,0
"Opioids",0,1,1,0
"Opportunistic_Infections",0,1,1,0
"Oral_Glucose_Tolerance_Test",0,1,1,0
"Organic_Chemicals",0,1,1,0
"Organic_dust",0,1,1,0
"Orthomyxoviridae",0,1,1,0
"Osteoarthritis_Hip",0,1,1,0
"Osteoarthritis_Knee",0,1,1,0
"Manic",1,0,1,0
"Out_of_Hospital_Cardiac_Arrest",0,1,1,0
"Ovulation",0,1,1,0
"Oxazolone",0,1,1,0
"Oxidase",0,1,1,0
"Vitiligo",1,0,1,0
"Oxonic_Acid",0,1,1,0
"PARK2_protein_human_PRKN",0,1,1,0
"PARK7",0,1,1,0
"PDB1",0,1,1,0
"PGF_gene_PGF",0,1,1,0
"PHB2_SIL1",0,1,1,0
"PINK1",0,1,1,0
"PS2_protein_alzheimer_associated_PSEN2",0,1,1,0
"PSEN1",0,1,1,0
"PTEN_gene_PTEN",0,1,1,0
"PTH_gene_PTH",0,1,1,0
"PTH_protein_human_PTH",0,1,1,0
"PULMONARY_INVOLVEMENT",0,1,1,0
"Pacemakers",0,1,1,0
"Paclitaxel",0,1,1,0
"Pancreatectomy",0,1,1,0
"Pancreatic_Diseases",0,1,1,0
"Pancreatic_Insufficiency",0,1,1,0
"Pancreatic_carcinoma",0,1,1,0
"Pancuronium",0,1,1,0
"Pandemics",0,1,1,0
"Papillomavirus",0,1,1,0
"Papillomavirus_Cottontail_Rabbit",0,1,1,0
"Paraganglioma",0,1,1,0
"Parasitemia",0,1,1,0
"Parasitic_Diseases",0,1,1,0
"Parathyroid_Adenoma",0,1,1,0
"Parenteral_Nutrition",0,1,1,0
"Parenteral_Nutrition_Total",0,1,1,0
"Bradykinesia",1,0,1,0
"Motor_symptoms",1,0,1,0
"Paroxysmal_atrial_fibrillation",0,1,1,0
"Pathogenic_Variant",0,1,1,0
"Pathogenic_organism",0,1,1,0
"Tricuspid_Valve_Insufficiency",1,0,1,0
"Urinary_Incontinence_Stress",1,0,1,0
"Patulin",0,1,1,0
"Pelvi_ureteric_obstruction",0,1,1,0
"Pentobarbital",0,1,1,0
"Pentobarbital_Sodium",0,1,1,0
"Anergy",1,0,1,0
"Antibody_Formation",1,0,1,0
"Antimicrobial_activity",1,0,1,0
"Cytolysis",1,0,1,0
"Digestion",1,0,1,0
"Histamine_Release",1,0,1,0
"Peptidoglycan",0,1,1,0
"Peptidyl_Dipeptidase_A",0,1,1,0
"Pericarditis_Constrictive",0,1,1,0
"Perinatal_asphyxia",0,1,1,0
"Perinephritis",0,1,1,0
"Peripartum_cardiomyopathy",0,1,1,0
"Peripheral_nerve_injury_NOS",0,1,1,0
"Permeability",0,1,1,0
"Peroxides",0,1,1,0
"Peroxisome_Proliferators",0,1,1,0
"Petroleum",0,1,1,0
"Peyronie_Disease",0,1,1,0
"Agranulocytosis",1,0,1,0
"Cancer_Related_Death",1,0,1,0
"DNA_Strand_Break",1,0,1,0
"Drowsiness",1,0,1,0
"Myelosuppression",1,0,1,0
"Ototoxicity",1,0,1,0
"Pulmonary_toxicity",1,0,1,0
"Respiratory_Depression",0,1,1,0
"Toxic_Epidermal_Necrolysis",0,1,1,0
"Pharmacologic_Substance",0,1,1,0
"Amenorrhea",1,0,1,0
"Aplasia_NOS",1,0,1,0
"Aplastic_bone_marrow",1,0,1,0
"Bone_Marrow_Suppression",1,0,1,0
"Gastrointestinal_mucositis",1,0,1,0
"Hepatitis_B_reactivation",1,0,1,0
"Hypocellular_bone_marrow",1,0,1,0
"Lymphopenia",1,0,1,0
"Mucositis",1,0,1,0
"Neutropenic_fever",1,0,1,0
"Oral_Mucositis",1,0,1,0
"Ovarian_Failure_Premature",1,0,1,0
"Ovarian_failure",1,0,1,0
"Palmar_plantar_erythrodysesthesia_syndrome",1,0,1,0
"Phlebitis",1,0,1,0
"Polyneuropathy",1,0,1,0
"Stomatitis",1,0,1,0
"ovary_insufficiency",1,0,1,0
"Phencyclidine",0,1,1,0
"Phenobarbital",0,1,1,0
"Phenols",0,1,1,0
"Phenylalanine",0,1,1,0
"Mydriasis",1,0,1,0
"Reflex_bradycardia",1,0,1,0
"Hypertensive_crisis",1,0,1,0
"Phosgene",0,1,1,0
"Phospholipase_A2",0,1,1,0
"Phosphoric_Acid_Esters",0,1,1,0
"Photosensitizing_Agents",0,1,1,0
"Pilocarpine",0,1,1,0
"Pitocin",0,1,1,0
"Pituitary_Adenoma",0,1,1,0
"Placental_dysfunction",0,1,1,0
"Plasmodium_falciparum_infection",0,1,1,0
"Plastics",0,1,1,0
"Platelet_Derived_Growth_Factor",0,1,1,0
"Platelet_rich_plasma",0,1,1,0
"Platelets_CTCAE",0,1,1,0
"Platinum",0,1,1,0
"Players",0,1,1,0
"Pneumococcal_Infections",0,1,1,0
"Pneumonia_Bacterial",0,1,1,0
"Pneumonia_Pneumocystis_carinii",0,1,1,0
"Pneumonitis_Interstitial",0,1,1,0
"Point_Mutation",0,1,1,0
"Poisoning_by_vitamin_D",0,1,1,0
"Pollution",0,1,1,0
"Poly_I_C",0,1,1,0
"Polyhydramnios",0,1,1,0
"Polysaccharides",0,1,1,0
"Polysomnography",0,1,1,0
"Polyunsaturated_Fatty_Acids",0,1,1,0
"Portal_embolisation",0,1,1,0
"Prader_Willi_Syndrome",0,1,1,0
"Morbidity_perinatal",1,0,1,0
"Prealbumin",0,1,1,0
"Pregnancy_Complications",0,1,1,0
"Pregnancy_Ectopic",0,1,1,0
"Pregnancy_Prolonged",0,1,1,0
"Pregnanolone",0,1,1,0
"Prenatal_Exposure",0,1,1,0
"Primary_Neoplasm",0,1,1,0
"Primary_biliary_cirrhosis",0,1,1,0
"Primary_sclerosing_cholangitis",0,1,1,0
"New_Variant_Creutzfeldt_Jakob_Disease",1,0,1,0
"Wasting_Disease_Chronic",1,0,1,0
"Pro_Opiomelanocortin",0,1,1,0
"Propionibacterium_acnes",0,1,1,0
"Propofol",0,1,1,0
"Prostaglandin_D2",0,1,1,0
"Prostaglandin_Endoperoxide_Synthase",0,1,1,0
"Prostaglandin_H2",0,1,1,0
"Protein_C",0,1,1,0
"Protein_C_Deficiency",0,1,1,0
"Protein_Kinase_C",0,1,1,0
"Protein_S_Deficiency",0,1,1,0
"Proto_Oncogene_Proteins_c_akt_AKT1",0,1,1,0
"Proto_Oncogene_Proteins_c_myc_MYC",0,1,1,0
"Proto_Oncogenes",0,1,1,0
"Pseudotumor_Cerebri",0,1,1,0
"Pulmonary_Valve_Insufficiency",0,1,1,0
"Pulmonary_Veno_Occlusive_Disease",0,1,1,0
"Pulmonary_capillary_hemangiomatosis",0,1,1,0
"Pulmonary_failure",0,1,1,0
"Pulmonary_fat_embolism",0,1,1,0
"Purines",0,1,1,0
"Puromycin_Aminonucleoside",0,1,1,0
"Pyrethroids",0,1,1,0
"Pyroglyphidae",0,1,1,0
"Pyrrolidines",0,1,1,0
"Pyrrolizidine_Alkaloids",0,1,1,0
"Quercetin",0,1,1,0
"RNA_Double_Stranded",0,1,1,0
"RNA_Viruses",0,1,1,0
"Rabies",0,1,1,0
"Radical_prostatectomy",0,1,1,0
"Reactive_Nitrogen_Species",0,1,1,0
"Cellular_Stress",1,0,1,0
"Solar_elastosis",1,0,1,0
"Recombinant_Erythropoietin",0,1,1,0
"Recombinant_Human_Macrophage_Inflammatory_Protein_1_Beta_CCL4",0,1,1,0
"Recurrent_disease",0,1,1,0
"Reducing_diet",0,1,1,0
"Refractory_shock",0,1,1,0
"Relaxation",0,1,1,0
